01EG9240-0392-1,影视剧本写作,涂成林,"周五第3,4节",★, ,★, ,★, ,★, ,★, ,★, ,★, ,★, ,★, , , ,1,1－106,文学院..
01EH1040-0000-1,古典诗词鉴赏与写作,黄志立,"周一第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , ,1,1－201,文学院..
01EH2740-2690-1,图书编辑,刘晖,"周三第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , ,1,5－404,文学院..
01EJ4640-3218-1,鲁迅小说阅读,周佩瑶,"周三第9,10节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , ,1,5－306,文学院..
01EJ4940-3307-1,《孙子兵法》与创新实践,刘彭冰,"周二第7,8节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , , ,0,南404,文学院..
01EJ5140-2691-1,诗与人生,咸立强,"周四第9,10节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , , ,0,南407,文学院..
01EJ6040-2663-1,审美体验与教育,刘慧姝,"周二第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , ,1,2－404,文学院..
01EJ6240-0398-1,中国现代文学史料学,陈政,"周四第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , ,1,1－101,文学院..
01EJ6340-0386-1,当代小说选读,陈少华,"周二第7,8节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , ,1,1－101,文学院..
01EJ6440-4750-1,电影与20世纪中国文学,刘潇雨,"周一第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , ,1,5－105,文学院..
01EJ6640-0392-1,微电影编导与制作,涂成林,"周五第3,4节", ,★, ,★, ,★, ,★, ,★, ,★, ,★, ,★, , , , ,1,3－102,文学院..
01EJ6640-0392-1,微电影编导与制作,涂成林,"周五第1,2节", ,★, ,★, ,★, ,★, ,★, ,★, ,★, ,★, , , , ,1,3－102,文学院..
01EJ6940-3684-1,《左传》选读,郭浩瑜,"周四第9,10节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , , ,1,2－402,文学院..
