选课课号,课程名称,教师,上课时间,周1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Z11,Z12,Z13,Z14,Z15,Z16,Z17,Z18,Z19,Z20,校区,教室,开课学院
21G34962-1270-1,离散数学（2）,杨晋吉,周二第7节,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,南302,计算机..
21G34962-1270-1,离散数学（2）,杨晋吉,"周二第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,南302,计算机..
21G34962-1306-1,离散数学（2）,陈寅,周二第7节,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,南201,计算机..
21G34962-1306-1,离散数学（2）,陈寅,"周二第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,南201,计算机..
21G34962-3476-1,离散数学（2）,蒋运承,周二第7节,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,南202,计算机..
21G34962-3476-1,离散数学（2）,蒋运承,"周二第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,南202,计算机..
21G38264-1260-1,数值计算方法,邓志才,"周三第9,10,11节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,,,0,南205,计算机..
21G39261-1280-1,线性代数,王桂娟,"周四第1,2节",,,,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北801,计算机..
21G39261-1280-1,线性代数,王桂娟,周四第3节,,,,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北801,计算机..
21G39261-2738-1,线性代数,马昌社,"周四第1,2节",,,,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北802,计算机..
21G39261-2738-1,线性代数,马昌社,周四第3节,,,,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北802,计算机..
21G39261-2938-1,线性代数,曹霑懋,周四第3节,,,,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北804,计算机..
21G39261-2938-1,线性代数,曹霑懋,"周四第1,2节",,,,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北804,计算机..
21G39261-5014-1,线性代数,詹捷宇,"周四第1,2节",,,,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北605,计算机..
21G39261-5014-1,线性代数,詹捷宇,周四第3节,,,,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北605,计算机..
21G47940-1274-1,面向信息时代的计算机数学,王立斌,"周一第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,南201,计算机..
21G77220-3988-1,科技文献阅读与写作,朱佳,"周四第3,4节",,,,,,,,,★,★,★,★,★,★,★,★,★,,,,0,北204,计算机..
21GF7160-2740-1,单片机原理及应用,董宇,"周一第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,,,0,南303,计算机..
21GF7160-2740-1,单片机原理及应用,董宇,周一第7节,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,,,0,南303,计算机..
21H16141-1233-1,JAVA语言程序设计,甘志勇,"周一第7,8节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北201,计算机..
21H16141-1269-1,JAVA语言程序设计,李宇辉,"周一第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北607,计算机..
21H16141-4069-1,JAVA语言程序设计,唐华,"周三第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北201,计算机..
21H16156-1277-1,JAVA语言程序设计,陈俊侠,"周三第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,南402,计算机..
21H16966-1267-1,编译原理,黄煜廉,周五第3节,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,南303,计算机..
21H16966-1267-1,编译原理,黄煜廉,"周五第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,南303,计算机..
21H16966-1267-2,编译原理,黄煜廉,"周二第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北305,计算机..
21H16966-1267-2,编译原理,黄煜廉,周二第7节,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北305,计算机..
21H16966-4709-1,编译原理,王欣明,"周五第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,南402,计算机..
21H16966-4709-1,编译原理,王欣明,周五第3节,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,南402,计算机..
21H16966-4709-2,编译原理,王欣明,周二第7节,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,南204,计算机..
21H16966-4709-2,编译原理,王欣明,"周二第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,南204,计算机..
21H17765-1304-1,大型数据库技术及应用,刘海,"周一第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,,计算机..
21H17765-1304-1,大型数据库技术及应用,刘海,周一第3节,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,,计算机..
21H18865-1300-1,互联网原理与应用,沈映珊,周一第3节,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,,,0,东202,计算机..
21H18865-1300-1,互联网原理与应用,沈映珊,"周一第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,,,0,东202,计算机..
21H18865-2816-1,互联网原理与应用,范冰冰,周二第7节,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,,,0,南303,计算机..
21H18865-2816-1,互联网原理与应用,范冰冰,"周二第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,,,0,南303,计算机..
21H20541-1274-1,计算机科学技术导论,王立斌,"周二第5,6节",,,,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北806,计算机..
21H20541-1300-1,计算机科学技术导论,沈映珊,"周二第5,6节",,,,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北805,计算机..
21H20541-3987-1,计算机科学技术导论,朱定局,"周二第5,6节",,,,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北803,计算机..
21H20541-4514-1,计算机科学技术导论,李晶晶,"周二第5,6节",,,,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北807,计算机..
21H21065-1270-1,计算机图形学及应用,杨晋吉,"周五第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,,0,南303,计算机..
21H21065-1270-1,计算机图形学及应用,杨晋吉,周五第7节,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,,0,南303,计算机..
21H22190-1231-1,计算机组成原理,詹泳,"周五第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,南404,计算机..
21H22190-1231-1,计算机组成原理,詹泳,"周一第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北305,计算机..
21H22190-1295-1,计算机组成原理,葛红,"周四第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,南204,计算机..
21H22190-1295-1,计算机组成原理,葛红,"周五第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,南204,计算机..
21H22190-1311-1,计算机组成原理,吴继明,"周四第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北201,计算机..
21H22190-1311-1,计算机组成原理,吴继明,"周一第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北201,计算机..
21H23165-1240-1,软件工程,刘宇东,"周五第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北201,计算机..
21H23165-1240-1,软件工程,刘宇东,周五第3节,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北201,计算机..
21H23165-4841-1,软件工程,傅城州,周五第7节,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,南205,计算机..
21H23165-4841-1,软件工程,傅城州,"周五第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,南205,计算机..
21H24180-1243-1,数据结构,尹传勇,"周四第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,南204,计算机..
21H24180-1243-1,数据结构,尹传勇,"周一第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北306,计算机..
21H24180-1243-2,数据结构,尹传勇,"周四第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,南402,计算机..
21H24180-1243-2,数据结构,尹传勇,"周一第7,8节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,南402,计算机..
21H24180-1267-1,数据结构,黄煜廉,"周三第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,南203,计算机..
21H24180-1267-1,数据结构,黄煜廉,"周一第7,8节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北203,计算机..
21H24180-1267-2,数据结构,黄煜廉,"周三第7,8节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北203,计算机..
21H24180-1267-2,数据结构,黄煜廉,"周一第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北202,计算机..
21H24180-4514-1,数据结构,李晶晶,"周三第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,南204,计算机..
21H24180-4514-1,数据结构,李晶晶,"周五第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,南204,计算机..
21H24180-4514-2,数据结构,李晶晶,"周三第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北202,计算机..
21H24180-4514-2,数据结构,李晶晶,"周五第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,南203,计算机..
21H31371-1309-1,嵌入式软件设计,冯刚,"周五第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,南304,计算机..
21H31371-1309-1,嵌入式软件设计,冯刚,周五第3节,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,南304,计算机..
21H33751-1269-1,Web Service概论,李宇辉,"周三第1,2节",,,,,,,,,★,★,★,★,★,★,★,★,★,,,,0,南303,计算机..
21H33751-1269-1,Web Service概论,李宇辉,"周一第1,2节",,,,,,,,,★,★,★,★,★,★,★,★,★,,,,0,南303,计算机..
21H34160-1244-1,网络工程综合实验,赵双红,周二第3节,★,★,★,★,★,★,★,★,★,★,★,,,,,,,,,,0,北305,计算机..
21H34160-1244-1,网络工程综合实验,赵双红,"周二第1,2节",★,★,★,★,★,★,★,★,★,★,★,,,,,,,,,,0,北305,计算机..
21H59250-1299-1,数字图像处理基础,金小莉,周二第3节,★,★,★,★,★,★,★,★,★,★,★,★,,,,,,,,,0,南404,计算机..
21H59250-1299-1,数字图像处理基础,金小莉,"周二第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,,,,,,,,,0,南404,计算机..
21H80940-1233-1,计算机高级应用,甘志勇,"周一第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,4－107,计算机..
21H80940-1233-2,计算机高级应用,甘志勇,"周一第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,3－201,计算机..
21H82690-1293-1,汇编语言与接口技术,崔朝晖,"周二第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北202,计算机..
21H82690-1293-1,汇编语言与接口技术,崔朝晖,"周四第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北203,计算机..
21H82961-1274-1,计算机安全学,王立斌,周五第3节,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,,,0,北305,计算机..
21H82961-1274-1,计算机安全学,王立斌,"周五第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,,,0,北305,计算机..
21H82961-3489-1,计算机安全学,赵淦森,周一第3节,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,,,0,北204,计算机..
21H82961-3489-1,计算机安全学,赵淦森,"周一第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,,,0,北204,计算机..
